track,time,event,note,velocity
1,49,Note_on,69,112
1,49,Note_off,69,63
1,49,Note_on,68,112
1,49,Note_on,40,112
1,49,Note_on,52,112
1,49,Note_off,68,63
1,49,Note_off,40,63
1,49,Note_off,52,63
1,49,Note_on,71,112
1,49,Note_off,71,63
1,49,Note_on,69,112
1,49,Note_on,45,112
1,49,Note_on,57,112
1,49,Note_off,69,63
1,49,Note_off,45,63
1,49,Note_off,57,63
1,49,Note_on,33,112
1,49,Note_on,45,112
1,50,Note_off,33,63
1,50,Note_off,45,63
1,50,Note_on,47,112
1,50,Note_off,47,63
1,50,Note_on,49,112
1,50,Note_off,49,63
1,50,Note_on,74,112
1,50,Note_on,38,112
1,50,Note_on,50,112
1,50,Note_off,38,63
1,50,Note_off,50,63
1,51,Note_on,53,112
1,51,Note_on,57,112
1,51,Note_off,74,63
1,51,Note_off,53,63
1,51,Note_off,57,63
1,51,Note_on,73,112
1,51,Note_off,73,63
1,51,Note_on,74,112
1,51,Note_on,45,112
1,51,Note_off,74,63
1,51,Note_off,45,63
1,51,Note_on,76,112
1,51,Note_on,53,112
1,51,Note_on,57,112
1,51,Note_off,76,63
1,51,Note_off,53,63
1,51,Note_off,57,63
1,51,Note_on,77,112
1,51,Note_on,50,112
1,51,Note_off,77,63
1,51,Note_off,50,63
1,51,Note_on,76,112
1,52,Note_on,53,112
1,52,Note_on,57,112
1,52,Note_off,76,63
1,52,Note_off,53,63
1,52,Note_off,57,63
1,52,Note_on,74,112
1,52,Note_on,45,112
1,52,Note_off,74,63
1,52,Note_off,45,63
1,52,Note_on,77,112
1,52,Note_on,53,112
1,52,Note_on,57,112
1,52,Note_off,77,63
1,52,Note_off,53,63
1,52,Note_off,57,63
1,52,Note_on,76,112
1,52,Note_on,48,112
1,52,Note_off,48,63
1,52,Note_on,52,112
1,52,Note_on,57,112
1,52,Note_off,76,63
1,52,Note_off,52,63
1,52,Note_off,57,63
1,52,Note_on,74,112
1,53,Note_off,74,63
1,53,Note_on,72,112
1,53,Note_on,45,112
1,53,Note_off,72,63
1,53,Note_off,45,63
1,53,Note_on,74,112
1,53,Note_on,52,112
1,53,Note_on,57,112
1,53,Note_off,74,63
1,53,Note_off,52,63
1,53,Note_off,57,63
1,53,Note_on,76,112
1,53,Note_on,48,112
1,53,Note_off,48,63
1,53,Note_on,52,112
1,53,Note_on,57,112
1,53,Note_off,52,63
1,53,Note_off,57,63
1,53,Note_on,45,112
1,54,Note_off,45,63
1,54,Note_off,76,63
1,54,Note_on,72,112
1,54,Note_on,52,112
1,54,Note_on,57,112
1,54,Note_off,52,63
1,54,Note_off,57,63
1,54,Note_off,72,63
1,54,Note_on,71,112
1,54,Note_on,52,112
1,54,Note_off,52,63
1,54,Note_on,56,112
1,54,Note_on,59,112
1,54,Note_off,71,63
1,54,Note_off,56,63
1,54,Note_off,59,63
1,54,Note_on,70,112
1,54,Note_off,70,63
1,54,Note_on,71,112
1,54,Note_on,47,112
1,54,Note_off,71,63
1,54,Note_off,47,63
1,55,Note_on,72,112
1,55,Note_on,56,112
1,55,Note_on,59,112
1,55,Note_off,72,63
1,55,Note_off,56,63
1,55,Note_off,59,63
1,55,Note_on,74,112
1,55,Note_on,52,112
1,55,Note_off,74,63
1,55,Note_off,52,63
1,55,Note_on,72,112
1,55,Note_on,56,112
1,55,Note_on,59,112
1,55,Note_off,72,63
1,55,Note_off,56,63
1,55,Note_off,59,63
1,55,Note_on,71,112
1,55,Note_on,47,112
1,55,Note_off,71,63
1,55,Note_off,47,63
1,55,Note_on,74,112
1,55,Note_on,56,112
1,55,Note_on,59,112
1,55,Note_off,74,63
1,55,Note_off,56,63
1,55,Note_off,59,63
1,56,Note_on,72,112
1,56,Note_on,45,112
1,56,Note_off,72,63
1,56,Note_off,45,63
1,56,Note_on,69,112
1,56,Note_on,45,112
1,56,Note_off,69,63
1,56,Note_off,45,63
1,56,Note_on,72,112
1,56,Note_on,48,112
1,56,Note_off,72,63
1,56,Note_off,48,63
1,56,Note_on,76,112
1,56,Note_on,52,112
1,56,Note_off,76,63
1,56,Note_off,52,63
1,56,Note_on,81,112
1,56,Note_on,57,112
1,57,Note_off,81,63
1,57,Note_off,57,63
1,57,Note_on,76,112
1,57,Note_on,52,112
1,57,Note_off,76,63
1,57,Note_off,52,63
1,57,Note_on,72,112
1,57,Note_on,48,112
1,57,Note_off,72,63
1,57,Note_off,48,63
1,57,Note_on,69,112
1,57,Note_on,45,112
1,57,Note_off,69,63
1,57,Note_off,45,63
1,57,Note_on,74,112
1,57,Note_on,38,112
1,57,Note_on,50,112
1,57,Note_off,38,63
1,57,Note_off,50,63
1,57,Note_on,53,112
1,57,Note_on,57,112
1,58,Note_off,74,63
1,58,Note_off,53,63
1,58,Note_off,57,63
1,58,Note_on,73,112
